timestamp,TimeUS,Ground_Truth
153.29795600,153297956,100
153.29845400,153298454,100
153.29896100,153298961,100
153.29945400,153299454,100
153.29996200,153299962,100
153.30045500,153300455,100
153.30095400,153300954,100
153.30146100,153301461,100
153.30195400,153301954,100
153.30246400,153302464,100
153.30295400,153302954,100
153.30345400,153303454,100
153.30395300,153303953,100
153.30445300,153304453,100
153.30495700,153304957,100
153.30545500,153305455,100
153.30595400,153305954,100
153.30645400,153306454,100
153.30695400,153306954,100
153.30745600,153307456,100
153.30795500,153307955,100
153.30845300,153308453,100
153.30895500,153308955,100
153.30945400,153309454,100
153.30995500,153309955,100
153.31045400,153310454,100
153.31095400,153310954,100
153.31145700,153311457,100
153.31195400,153311954,100
153.31246100,153312461,100
153.31295500,153312955,100
153.31345300,153313453,100
153.31396000,153313960,100
153.31445400,153314454,100
153.31495800,153314958,100
153.31545400,153315454,100
153.31595300,153315953,100
153.31645400,153316454,100
153.31695400,153316954,100
153.31745900,153317459,100
153.31795600,153317956,100
153.31845500,153318455,100
153.31895400,153318954,100
153.31946400,153319464,100
153.31995600,153319956,100
153.32045500,153320455,100
153.32095300,153320953,100
153.32145800,153321458,100
153.32195400,153321954,100
153.32246200,153322462,100
153.32295500,153322955,100
153.32345400,153323454,100
153.32396300,153323963,100
153.32447300,153324473,100
153.32495900,153324959,100
153.32545900,153325459,100
153.32595400,153325954,100
153.32646000,153326460,100
153.32695400,153326954,100
153.32745900,153327459,100
153.32795400,153327954,100
153.32845400,153328454,100
153.32895400,153328954,100
153.32945400,153329454,100
153.32995600,153329956,100
153.33045500,153330455,100
153.33095500,153330955,100
153.33145400,153331454,100
153.33195400,153331954,100
153.33245500,153332455,100
153.33296800,153332968,100
153.33345400,153333454,100
153.33395400,153333954,100
153.33445300,153334453,100
153.33495400,153334954,100
153.33546700,153335467,100
153.33595400,153335954,100
153.33646400,153336464,100
153.33695400,153336954,100
153.33746200,153337462,100
153.33796000,153337960,100
153.33845400,153338454,100
153.33895800,153338958,100
153.33945400,153339454,100
153.33996100,153339961,100
153.34048900,153340489,100
153.34095300,153340953,100
153.34145900,153341459,100
153.34195400,153341954,100
153.34245900,153342459,100
153.34296100,153342961,100
153.34345500,153343455,100
153.34395400,153343954,100
153.34445300,153344453,100
153.34495800,153344958,100
153.34547100,153345471,100
153.34595300,153345953,100
153.34646400,153346464,100
153.34695400,153346954,100
153.34745800,153347458,100
153.34796800,153347968,100
153.34845300,153348453,100
153.34895500,153348955,100
153.34945400,153349454,100
153.34996100,153349961,100
153.35046200,153350462,100
153.35095400,153350954,100
153.35145800,153351458,100
153.35195400,153351954,100
153.35246200,153352462,100
153.35295700,153352957,100
153.35345500,153353455,100
153.35395400,153353954,100
153.35445900,153354459,100
153.35495900,153354959,100
153.35545500,153355455,100
153.35595500,153355955,100
153.35645500,153356455,100
153.35695300,153356953,100
153.35745500,153357455,100
153.35796100,153357961,100
153.35845500,153358455,100
153.35896000,153358960,100
153.35945300,153359453,100
153.35995700,153359957,100
153.36045700,153360457,100
153.36095300,153360953,100
153.36146500,153361465,100
153.36195400,153361954,100
153.36245500,153362455,100
153.36295500,153362955,100
153.36345300,153363453,100
153.36396100,153363961,100
153.36445500,153364455,100
153.36495500,153364955,100
153.36545500,153365455,100
153.36595400,153365954,100
153.36646100,153366461,100
153.36695300,153366953,100
153.36746000,153367460,100
153.36795400,153367954,100
153.36845400,153368454,100
153.36895300,153368953,100
153.36945400,153369454,100
153.36995600,153369956,100
153.37045600,153370456,100
153.37095300,153370953,100
153.37145300,153371453,100
153.37195400,153371954,100
153.37246200,153372462,100
153.37295400,153372954,100
153.37345300,153373453,100
153.37396000,153373960,100
153.37445300,153374453,100
153.37496200,153374962,100
153.37545600,153375456,100
153.37595300,153375953,100
153.37645800,153376458,100
153.37695300,153376953,100
153.37746300,153377463,100
153.37795500,153377955,100
153.37845300,153378453,100
153.37896300,153378963,100
153.37945300,153379453,100
153.37996100,153379961,100
153.38045400,153380454,100
153.38095400,153380954,100
153.38145400,153381454,100
153.38195300,153381953,100
153.38245600,153382456,100
153.38295500,153382955,100
153.38345400,153383454,100
153.38396200,153383962,100
153.38445300,153384453,100
153.38495900,153384959,100
153.38545500,153385455,100
153.38595300,153385953,100
153.38645400,153386454,100
153.38695400,153386954,100
153.38745600,153387456,100
153.38795500,153387955,100
153.38845400,153388454,100
153.38896000,153388960,100
153.38945400,153389454,100
153.38996500,153389965,100
153.39045500,153390455,100
153.39095300,153390953,100
153.39145900,153391459,100
153.39195300,153391953,100
153.39245500,153392455,100
153.39295300,153392953,100
153.39345400,153393454,100
153.39395800,153393958,100
153.39445400,153394454,100
153.39495500,153394955,100
153.39545400,153395454,100
153.39595400,153395954,100
153.39645600,153396456,100
153.39695300,153396953,100
153.39746000,153397460,100
153.39795500,153397955,100
153.39845400,153398454,100
153.39895900,153398959,100
153.39945400,153399454,100
153.39995900,153399959,100
153.40045500,153400455,100
153.40095400,153400954,100
153.40145900,153401459,100
153.40195500,153401955,100
153.40246300,153402463,100
153.40295500,153402955,100
153.40345300,153403453,100
153.40395700,153403957,100
153.40445300,153404453,100
153.40496000,153404960,100
153.40545400,153405454,100
153.40596800,153405968,100
153.40645400,153406454,100
153.40695500,153406955,100
153.40745400,153407454,100
153.40795600,153407956,100
153.40845400,153408454,100
153.40895300,153408953,100
153.40945300,153409453,100
153.40995900,153409959,100
153.41045400,153410454,100
153.41095400,153410954,100
153.41145800,153411458,100
153.41195400,153411954,100
153.41245800,153412458,100
153.41295500,153412955,100
153.41346000,153413460,100
153.41396200,153413962,100
153.41446000,153414460,100
153.41496000,153414960,100
153.41546300,153415463,100
153.41595300,153415953,100
153.41645500,153416455,100
153.41695300,153416953,100
153.41746000,153417460,100
153.41795500,153417955,100
153.41846300,153418463,100
153.41895400,153418954,100
153.41945300,153419453,100
153.41995400,153419954,100
153.42045400,153420454,100
153.42095300,153420953,100
153.42145300,153421453,100
153.42195400,153421954,100
153.42245900,153422459,100
153.42297300,153422973,100
153.42345300,153423453,100
153.42395300,153423953,100
153.42445400,153424454,100
153.42495700,153424957,100
153.42545500,153425455,100
153.42595400,153425954,100
153.42645700,153426457,100
153.42695400,153426954,100
153.42746300,153427463,100
153.42795500,153427955,100
153.42845400,153428454,100
153.42895900,153428959,100
153.42945300,153429453,100
153.42995500,153429955,100
153.43045500,153430455,100
153.43095500,153430955,100
153.43145400,153431454,100
153.43195400,153431954,100
153.43245400,153432454,100
153.43295600,153432956,100
153.43345400,153433454,100
153.43395400,153433954,100
153.43445300,153434453,100
153.43495500,153434955,100
153.43545500,153435455,100
153.43595400,153435954,100
153.43645400,153436454,100
153.43695300,153436953,100
153.43745500,153437455,100
153.43795500,153437955,100
153.43845400,153438454,100
153.43895900,153438959,100
153.43945300,153439453,100
153.43995500,153439955,100
153.44045500,153440455,100
153.44095500,153440955,100
153.44146000,153441460,100
153.44195300,153441953,100
153.44245900,153442459,100
153.44295600,153442956,100
153.44345800,153443458,100
153.44395400,153443954,100
153.44445400,153444454,100
153.44495700,153444957,100
153.44545500,153445455,100
153.44595300,153445953,100
153.44645700,153446457,100
153.44695400,153446954,100
153.44746100,153447461,100
153.44795500,153447955,100
153.44845400,153448454,100
153.44895900,153448959,100
153.44945400,153449454,100
153.44995800,153449958,100
153.45045500,153450455,100
153.45095400,153450954,100
153.45145300,153451453,100
153.45195400,153451954,100
153.45246100,153452461,100
153.45295500,153452955,100
153.45345300,153453453,100
153.45395900,153453959,100
153.45445400,153454454,100
153.45495600,153454956,100
153.45546300,153455463,100
153.45595400,153455954,100
153.45645400,153456454,100
153.45695400,153456954,100
153.45745700,153457457,100
153.45795300,153457953,100
153.45845400,153458454,100
153.45895400,153458954,100
153.45945400,153459454,100
153.45995500,153459955,100
153.46045400,153460454,100
153.46095300,153460953,100
153.46145500,153461455,100
153.46195400,153461954,100
153.46246400,153462464,100
153.46295500,153462955,100
153.46345400,153463454,100
153.46395800,153463958,100
153.46445300,153464453,100
153.46496300,153464963,100
153.46545400,153465454,100
153.46595400,153465954,100
153.46646100,153466461,100
153.46695400,153466954,100
153.46745800,153467458,100
153.46795500,153467955,100
153.46845500,153468455,100
153.46895400,153468954,100
153.46945300,153469453,100
153.46995600,153469956,100
153.47045900,153470459,100
153.47095400,153470954,100
153.47145700,153471457,100
153.47195400,153471954,100
153.47246300,153472463,100
153.47295400,153472954,100
153.47346100,153473461,100
153.47395300,153473953,100
153.47445300,153474453,100
153.47495600,153474956,100
153.47545500,153475455,100
153.47595500,153475955,100
153.47645600,153476456,100
153.47695400,153476954,100
153.47746200,153477462,100
153.47795500,153477955,100
153.47845300,153478453,100
153.47895400,153478954,100
153.47945400,153479454,100
153.47996100,153479961,100
153.48045500,153480455,100
153.48095500,153480955,100
153.48145400,153481454,100
153.48195400,153481954,100
153.48245500,153482455,100
153.48295600,153482956,100
153.48345300,153483453,100
153.48396200,153483962,100
153.48445400,153484454,100
153.48496200,153484962,100
153.48546000,153485460,100
153.48595400,153485954,100
153.48645500,153486455,100
153.48695400,153486954,100
153.48746300,153487463,100
153.48795800,153487958,100
153.48845400,153488454,100
153.48895500,153488955,100
153.48945400,153489454,100
153.48995900,153489959,100
153.49045500,153490455,100
153.49095400,153490954,100
153.49145500,153491455,100
153.49195300,153491953,100
153.49246100,153492461,100
153.49295500,153492955,100
153.49345500,153493455,100
153.49395600,153493956,100
153.49445400,153494454,100
153.49495600,153494956,100
153.49545400,153495454,100
153.49595400,153495954,100
153.49646000,153496460,100
153.49695400,153496954,100
153.49745500,153497455,100
153.49795400,153497954,100
153.49845400,153498454,100
153.49896000,153498960,100
153.49945400,153499454,100
153.49995500,153499955,100
153.50045500,153500455,100
153.50095400,153500954,100
153.50145700,153501457,100
153.50195400,153501954,100
153.50246300,153502463,100
153.50295500,153502955,100
153.50345400,153503454,100
153.50396200,153503962,100
153.50445400,153504454,100
153.50496100,153504961,100
153.50545600,153505456,100
153.50595400,153505954,100
153.50645400,153506454,100
153.50695500,153506955,100
153.50745600,153507456,100
153.50795500,153507955,100
153.50845400,153508454,100
153.50895300,153508953,100
153.50945400,153509454,100
153.50996100,153509961,100
153.51045500,153510455,100
153.51095400,153510954,100
153.51145400,153511454,100
153.51195400,153511954,100
153.51245500,153512455,100
153.51295600,153512956,100
153.51345400,153513454,100
153.51395800,153513958,100
153.51445400,153514454,100
153.51496200,153514962,100
153.51545400,153515454,100
153.51595300,153515953,100
153.51646000,153516460,100
153.51695400,153516954,100
153.51745600,153517456,100
153.51795600,153517956,100
153.51845400,153518454,100
153.51895300,153518953,100
153.51945400,153519454,100
153.52003300,153520033,100
153.52045500,153520455,100
153.52095300,153520953,100
153.52145500,153521455,100
153.52195400,153521954,100
153.52246200,153522462,100
153.52295400,153522954,100
153.52345400,153523454,100
153.52395400,153523954,100
153.52445300,153524453,100
153.52496000,153524960,100
153.52545500,153525455,100
153.52595400,153525954,100
153.52645400,153526454,100
153.52695400,153526954,100
153.52745900,153527459,100
153.52795500,153527955,100
153.52845300,153528453,100
153.52895600,153528956,100
153.52945400,153529454,100
153.52996200,153529962,100
153.53045400,153530454,100
153.53095400,153530954,100
153.53145400,153531454,100
153.53195500,153531955,100
153.53245400,153532454,100
153.53296600,153532966,100
153.53345400,153533454,100
153.53396200,153533962,100
153.53445300,153534453,100
153.53495400,153534954,100
153.53545500,153535455,100
153.53595300,153535953,100
153.53645900,153536459,100
153.53695400,153536954,100
153.53745700,153537457,100
153.53795500,153537955,100
153.53845400,153538454,100
153.53896200,153538962,100
153.53945300,153539453,100
153.53996200,153539962,100
153.54045500,153540455,100
153.54095400,153540954,100
153.54145500,153541455,100
153.54195400,153541954,100
153.54246300,153542463,100
153.54295500,153542955,100
153.54345600,153543456,100
153.54395400,153543954,100
153.54445400,153544454,100
153.54495400,153544954,100
153.54545500,153545455,100
153.54595300,153545953,100
153.54646100,153546461,100
153.54695400,153546954,100
153.54745800,153547458,100
153.54795400,153547954,100
153.54845300,153548453,100
153.54896000,153548960,100
153.54945400,153549454,100
153.54995600,153549956,100
153.55045500,153550455,100
153.55095400,153550954,100
153.55146300,153551463,100
153.55195400,153551954,100
153.55246100,153552461,100
153.55296600,153552966,100
153.55345300,153553453,100
153.55396900,153553969,100
153.55445300,153554453,100
153.55495600,153554956,100
153.55545400,153555454,100
153.55595500,153555955,100
153.55645500,153556455,100
153.55696000,153556960,100
153.55745500,153557455,100
153.55795500,153557955,100
153.55845500,153558455,100
153.55895400,153558954,100
153.55945400,153559454,100
153.55995600,153559956,100
153.56045500,153560455,100
153.56095400,153560954,100
153.56145400,153561454,100
153.56195400,153561954,100
153.56246300,153562463,100
153.56295500,153562955,100
153.56345400,153563454,100
153.56395300,153563953,100
153.56445400,153564454,100
153.56495600,153564956,100
153.56545500,153565455,100
153.56595300,153565953,100
153.56645500,153566455,100
153.56695300,153566953,100
153.56745400,153567454,100
153.56795500,153567955,100
153.56847200,153568472,100
153.56895400,153568954,100
153.56945600,153569456,100
153.56995600,153569956,100
153.57045500,153570455,100
153.57095400,153570954,100
153.57145300,153571453,100
153.57195300,153571953,100
153.57246200,153572462,100
153.57295400,153572954,100
153.57345400,153573454,100
153.57395300,153573953,100
153.57445400,153574454,100
153.57495500,153574955,100
153.57545500,153575455,100
153.57595400,153575954,100
153.57645900,153576459,100
153.57695300,153576953,100
153.57746300,153577463,100
153.57795500,153577955,100
153.57845400,153578454,100
153.57895800,153578958,100
153.57945300,153579453,100
153.57995400,153579954,100
153.58045600,153580456,100
153.58095400,153580954,100
153.58145400,153581454,100
153.58195300,153581953,100
153.58245600,153582456,100
153.58295500,153582955,100
153.58345400,153583454,100
153.58396000,153583960,100
153.58445300,153584453,100
153.58496100,153584961,100
153.58545500,153585455,100
153.58595400,153585954,100
153.58646200,153586462,100
153.58695300,153586953,100
153.58745900,153587459,100
153.58795500,153587955,100
153.58845400,153588454,100
153.58895400,153588954,100
153.58945500,153589455,100
153.58996100,153589961,100
153.59045500,153590455,100
153.59095300,153590953,100
153.59145400,153591454,100
153.59195500,153591955,100
153.59246000,153592460,100
153.59295400,153592954,100
153.59345500,153593455,100
153.59395500,153593955,100
153.59445400,153594454,100
153.59495500,153594955,100
153.59545400,153595454,100
153.59595400,153595954,100
153.59645300,153596453,100
153.59695400,153596954,100
153.59745600,153597456,100
153.59795400,153597954,100
153.59845300,153598453,100
153.59896000,153598960,100
153.59945400,153599454,100
153.59995800,153599958,100
153.60045500,153600455,100
153.60095400,153600954,100
153.60146100,153601461,100
153.60195400,153601954,100
153.60245500,153602455,100
153.60295500,153602955,100
153.60345400,153603454,100
153.60395800,153603958,100
153.60445500,153604455,100
153.60495500,153604955,100
153.60545500,153605455,100
153.60595600,153605956,100
153.60645400,153606454,100
153.60695400,153606954,100
153.60745600,153607456,100
153.60795500,153607955,100
153.60845500,153608455,100
153.60895400,153608954,100
153.60945300,153609453,100
153.60995700,153609957,100
153.61045500,153610455,100
153.61095300,153610953,100
153.61146300,153611463,100
153.61195300,153611953,100
153.61246200,153612462,100
153.61295500,153612955,100
153.61345300,153613453,100
